Market_Cap,Name,Price,Rank,Volume,Link,Circulating_Supply,value1,value3,Symbol,value2
"
$3,139,361
",Mysterium,$0.133537,"
1214
",Low Vol,/currencies/mysterium/,"23,509,302",0.22%,31.74%,MYST,-0.70%
"
$2,905,784
",Proxeus,$0.014297,"
1215
",Low Vol,/currencies/proxeus/,"203,240,350",0.05%,-25.34%,XES,-33.16%
"
$2,767,272
 ",Linker Coin,$0.024538,"
1216
",Low Vol,/currencies/linker-coin/,"112,776,150",0.22%,-10.57%,LNC,-8.19%
"
$2,622,039
",Hubii Network,$0.193989,"
1217
",Low Vol,/currencies/hubii-network/,"13,516,418",0.01%,?,HBT,-14.52%
"
$2,581,614
",X8X Token,$0.041972,"
1218
",Low Vol,/currencies/x8x-token/,"61,507,341",0.22%,40.54%,X8X,?
"
$2,517,347
",Zephyr,$0.008852,"
1219
",Low Vol,/currencies/zephyr/,"284,379,797",-0.62%,-16.68%,ZEPH,-10.61%
"
$2,456,458
",Coinsuper Eco...,$0.017594,"
1220
",Low Vol,/currencies/coinsuper-ecosystem-network/,"139,621,836",?,?,CEN,?
"
$2,371,523
",PikcioChain,$0.056111,"
1221
",Low Vol,/currencies/pikciochain/,"42,264,499",-5.70%,-0.29%,PKC,-8.09%
"
$2,210,018
",InvestFeed,$0.011548,"
1222
",Low Vol,/currencies/investfeed/,"191,381,257",0.22%,-0.41%,IFT,4.62%
"
$2,201,004
",FoodCoin,$0.005519,"
1223
",Low Vol,/currencies/food/,"398,837,470",0.11%,4.89%,FOOD,18.06%
"
$2,101,757
",Bullion,$2.06,"
1224
",Low Vol,/currencies/bullion/,"1,022,307",0.22%,83.28%,CBX,-1.44%
"
$2,021,811
",bitqy,$0.000650,"
1225
",Low Vol,/currencies/bitqy/,"3,112,670,515",?,29.04%,BQ,17.51%
"
$2,004,853
",Vezt,$0.027387,"
1226
",Low Vol,/currencies/vezt/,"73,203,710",0.25%,-20.74%,VZT,-41.95%
"
$1,887,851
",ShipChain,$0.008907,"
1227
",Low Vol,/currencies/shipchain/,"211,943,624",0.22%,-4.12%,SHIP,-3.32%
"
$1,867,065
",Motocoin,$0.095051,"
1228
",Low Vol,/currencies/motocoin/,"19,642,673",0.22%,79.16%,MOTO,-0.81%
"
$1,852,154
",Starta,$0.355152,"
1229
",Low Vol,/currencies/starta/,"5,215,110",0.22%,-28.77%,STA,-0.96%
"
$1,847,602
",Rivetz,$0.070400,"
1230
",Low Vol,/currencies/rivetz/,"26,244,468",0.25%,-25.10%,RVT,-13.65%
"
$1,806,826
",Quark,$0.007038,"
1231
",Low Vol,/currencies/quark/,"256,707,670",0.22%,-9.42%,QRK,-0.95%
"
$1,804,435
",Hedge,$0.486413,"
1232
",Low Vol,/currencies/hedge/,"3,709,674",?,46.01%,HDG,?
"
$1,803,688
",C2C System,$0.006013,"
1233
",Low Vol,/currencies/c2c-system/,"299,969,680",?,26.92%,C2C,1.95%
"
$1,732,285
",LoMoCoin,$0.007012,"
1234
",Low Vol,/currencies/lomocoin/,"247,062,448",-7.82%,-3.70%,LMC,29.44%
"
$1,702,913
",Curecoin,$0.071235,"
1235
",Low Vol,/currencies/curecoin/,"23,905,603",0.22%,-12.34%,CURE,-3.43%
"
$1,678,048
",Cryptopay,$0.024559,"
1236
",Low Vol,/currencies/cryptopay/,"68,327,686",0.25%,16.31%,CPAY,-1.28%
"
$1,646,422
",Fantomcoin,$0.202372,"
1237
",?,/currencies/fantomcoin/,"8,135,627",?,?,FCN,?
"
$1,645,984
",Block-Chain.com,$0.163726,"
1238
",Low Vol,/currencies/block-chain-com/,"10,053,314",1.78%,8.29%,BC,6.46%
"
$1,565,181
",Soniq,$0.034782,"
1239
",Low Vol,/currencies/soniq/,"45,000,020",0.35%,43.93%,SONIQ,-1.10%
"
$1,540,655
",ICOS,$3.03,"
1240
",Low Vol,/currencies/icos/,"508,265",0.22%,7.72%,ICOS,10.53%
"
$1,507,741
",MaxCoin,$0.024538,"
1241
",Low Vol,/currencies/maxcoin/,"61,445,805",0.22%,-3.36%,MAX,-5.04%
"
$1,506,825
",Zeitcoin,$0.000041,"
1242
",Low Vol,/currencies/zeitcoin/,"36,971,221,601",-0.39%,18.10%,ZEIT,-13.84%
"
$1,488,438
",GCN Coin,$0.000009,"
1243
",Low Vol,/currencies/gcn-coin/,"161,189,172,500",0.57%,41.58%,GCN,87.80%
"
$1,472,140
",BitScreener T...,$0.009568,"
1244
",Low Vol,/currencies/bitscreener-token/,"153,864,880",0.25%,-4.85%,BITX,-15.45%
"
$1,432,613
",CHIPS,$0.068235,"
1245
",Low Vol,/currencies/chips/,"20,995,342",?,-9.20%,CHIPS,?
"
$1,404,406
",COPYTRACK,$0.045060,"
1246
",Low Vol,/currencies/copytrack/,"31,167,405",?,-10.44%,CPY,-1.42%
"
$1,362,245
",OBITS,$0.089011,"
1247
",Low Vol,/currencies/obits/,"15,304,286",0.09%,31.34%,OBITS,-5.65%
"
$1,350,120
",Sociall,$0.080778,"
1248
",Low Vol,/currencies/sociall/,"16,714,020",0.19%,-9.75%,SCL,-0.42%
"
$1,308,016
",SuperCoin,$0.026326,"
1249
",Low Vol,/currencies/supercoin/,"49,686,080",60.57%,756.21%,SUPER,1582.65%
"
$1,250,976
",Astro,$0.377501,"
1250
",Low Vol,/currencies/astro/,"3,313,833",?,?,ASTRO,?
"
$1,196,540
",Eristica,$0.007144,"
1251
",Low Vol,/currencies/eristica/,"167,487,832",16.32%,23.94%,ERT,10.95%
"
$1,161,126
",Ethbits,$0.710303,"
1252
",Low Vol,/currencies/ethbits/,"1,634,691",0.22%,18.76%,ETBS,-3.86%
"
$1,149,189
",Sether,$0.066518,"
1253
",Low Vol,/currencies/sether/,"17,276,468",0.26%,-29.62%,SETH,-30.48%
"
$1,130,134
",LatiumX,$0.011376,"
1254
",Low Vol,/currencies/latiumx/,"99,344,164",-0.03%,-19.56%,LATX,-2.45%
"
$1,122,930
",EuropeCoin,$0.109747,"
1255
",?,/currencies/europecoin/,"10,231,989",?,?,ERC,?
"
$1,051,595
",Spectiv,$0.003801,"
1256
",Low Vol,/currencies/signal-token/,"276,672,508",0.33%,-3.40%,SIG,7.53%
"
$1,037,147
",Hackspace Cap...,$0.003206,"
1257
",Low Vol,/currencies/hackspace-capital/,"323,468,764",0.22%,17.16%,HAC,36.63%
"
$1,036,734
",HEAT,$0.028043,"
1258
",Low Vol,/currencies/heat-ledger/,"36,969,027",0.22%,-7.52%,HEAT,-11.03%
"
$1,030,436
",Ethorse,$0.009730,"
1259
",Low Vol,/currencies/ethorse/,"105,906,676",?,0.63%,HORSE,-1.42%
"
$1,029,190
",TeslaCoin,$0.013367,"
1260
",Low Vol,/currencies/teslacoin/,"76,997,076",0.22%,3.21%,TES,-10.85%
"
$1,008,075
",PoSW Coin,$0.022859,"
1261
",Low Vol,/currencies/posw-coin/,"44,100,000",0.22%,-14.01%,POSW,14.22%
"
$978,777
",imbrex,$0.113013,"
1262
",Low Vol,/currencies/imbrex/,"8,660,756",0.24%,-44.09%,REX,-0.88%
"
$964,492
",PHI Token,$0.172040,"
1263
",Low Vol,/currencies/phi-token/,"5,606,212",0.22%,-2.43%,PHI,5.95%
"
$953,139
",Smoke,$0.059941,"
1264
",Low Vol,/currencies/smoke/,"15,901,191",-0.62%,-13.44%,SMOKE,1.89%
"
$941,367
 ",Open Trading ...,$0.464983,"
1265
",Low Vol,/currencies/open-trading-network/,"2,024,520",-4.35%,-14.31%,OTN,16.32%
"
$929,379
",Darcrus,$0.068335,"
1266
",Low Vol,/currencies/darcrus/,"13,600,388",?,16.96%,DAR,?
"
$912,272
 ",Local World F...,$0.009291,"
1267
",Low Vol,/currencies/local-world-forwarders/,"98,190,758",-4.20%,-11.70%,LWF,-16.40%
"
$887,094
",Goodomy,$0.001430,"
1268
",Low Vol,/currencies/goodomy/,"620,508,777",?,-18.18%,GOOD,-0.46%
"
$879,199
",WeAreSatoshi,$0.035838,"
1269
",Low Vol,/currencies/wearesatoshi/,"24,532,587",0.22%,16.97%,WSX,-1.01%
"
$867,461
",RussiaCoin,$0.103542,"
1270
",Low Vol,/currencies/russiacoin/,"8,377,873",?,-9.57%,RC,?
"
$858,515
 ",Opus,$0.006129,"
1271
",Low Vol,/currencies/opus/,"140,080,549",0.23%,-26.46%,OPT,-49.85%
"
$855,881
",Uniform Fisca...,$0.000232,"
1272
",Low Vol,/currencies/uniform-fiscal-object/,"3,694,710,637",0.15%,-13.55%,UFO,-16.41%
"
$838,905
",LiteDoge,$0.000056,"
1273
",Low Vol,/currencies/litedoge/,"15,107,420,559",-5.47%,-13.52%,LDOGE,-1.64%
"
$838,455
",Zoin,$0.045213,"
1274
",Low Vol,/currencies/zoin/,"18,544,469",0.22%,-39.42%,ZOI,-5.51%
"
$836,384
",Sovereign Hero,$175.23,"
1275
",Low Vol,/currencies/sovereign-hero/,"4,773",-0.62%,-1.42%,HERO,-3.20%
"
$835,215
",Talao,$0.081668,"
1276
",Low Vol,/currencies/talao/,"10,226,907",0.25%,23.64%,TALAO,?
"
$833,162
",Kobocoin,$0.033731,"
1277
",Low Vol,/currencies/kobocoin/,"24,700,248",8.99%,95.22%,KOBO,66.49%
"
$832,178
",HelloGold,$0.003164,"
1278
",Low Vol,/currencies/hellogold/,"263,034,654",5.44%,-19.38%,HGT,-13.84%
"
$810,434
",Speed Mining ...,$7.74,"
1279
",Low Vol,/currencies/speed-mining-service/,"104,680",4.16%,2.05%,SMS,-10.04%
"
$723,461
",Verify,$0.053555,"
1280
",Low Vol,/currencies/verify/,"13,508,864",0.25%,-12.17%,CRED,-15.16%
"
$711,177
",VeriME,$0.004073,"
1281
",Low Vol,/currencies/verime/,"174,621,721",0.25%,5.28%,VME,52.85%
"
$710,412
",HunterCoin,$0.029897,"
 1282
",Low Vol,/currencies/huntercoin/,"23,761,750",0.22%,-1.61%,HUC,-2.43%
"
$701,352
",TrakInvest,$0.008356,"
1283
",Low Vol,/currencies/trakinvest/,"83,932,743",0.25%,-6.82%,TRAK,?
"
$684,758
",Neutron,$0.017768,"
1284
",Low Vol,/currencies/neutron/,"38,538,172",0.22%,-1.22%,NTRN,-3.84%
"
$679,991
",E-coin,$1.94,"
1285
",Low Vol,/currencies/e-coin/,"350,363",?,-3.77%,ECN,?
"
$674,877
",BlockCAT,$0.091694,"
1286
",Low Vol,/currencies/blockcat/,"7,360,121",0.22%,-17.87%,CAT,-6.54%
"
$663,408
",Kind Ads Token,$0.019247,"
1287
 ",Low Vol,/currencies/kind-ads-token/,"34,468,096",0.23%,-4.56%,KIND,-11.41%
"
$657,177
",RefToken,$0.895423,"
1288
",Low Vol,/currencies/reftoken/,"733,929",-0.16%,-10.72%,REF,0.99%
"
$653,717
",Tokenbox,$0.057341,"
1289
",Low Vol,/currencies/tokenbox/,"11,400,546",0.31%,-19.08%,TBX,-0.68%
"
$647,130
",UltraNote Coin,$0.000523,"
1290
",Low Vol,/currencies/ultranote-coin/,"1,236,724,873",-8.17%,-2.20%,XUN,-5.12%
"
$616,025
",Lynx,$0.000008,"
1291
",Low Vol,/currencies/lynx/,"76,970,317,808",0.37%,3.00%,LYNX,-16.18%
"
$610,353
",Universe,$0.015039,"
1292
",Low Vol,/currencies/universe/,"40,584,624",5.43%,21.40%,UNI,6.57%
"
$608,110
",BuzzCoin,$0.000030,"
1293
",Low Vol,/currencies/buzzcoin/,"19,968,523,086",-0.12%,-50.74%,BUZZ,-51.85%
"
$604,973
",NobleCoin,$0.000258,"
1294
",Low Vol,/currencies/noblecoin/,"2,342,205,909",0.22%,-22.10%,NOBL,-20.76%
"
$563,748
",View,$0.016166,"
1295
",Low Vol,/currencies/view/,"34,872,798",21.06%,-8.01%,VIEW,24.39%
"
$555,077
",SyncFab,$0.003437,"
1296
",Low Vol,/currencies/syncfab/,"161,502,378",25.15%,28.76%,MFG,15.90%
"
$553,511
",Target Coin,$0.000581,"
1297
",Low Vol,/currencies/target-coin/,"952,429,892",0.22%,4.86%,TGT,?
"
$553,035
",Carboncoin,$0.000036,"
1298
",Low Vol,/currencies/carboncoin/,"15,392,022,174",0.00%,-34.29%,CARBON,-44.88%
"
$552,857
",Bitswift,$0.142319,"
1299
",Low Vol,/currencies/bitswift/,"3,884,635",0.22%,-8.02%,BITS,-1.09%
"
$549,437
",Monster Byte,$0.032660,"
1300
",Low Vol,/currencies/monster-byte/,"16,822,736",?,?,MBI,0.20%
"
$547,681
",Fidelium,$0.004647,"
1301
",Low Vol,/currencies/fidelium/,"117,852,948",?,12.80%,FID,-51.98%
"
$542,864
",UniCoin,$0.177575,"
1302
",Low Vol,/currencies/unicoin/,"3,057,099",?,?,UNIC,?
"
$538,490
",BioCoin,$0.000776,"
1303
",Low Vol,/currencies/biocoin/,"694,239,675",0.22%,-7.73%,BIO,-1.25%
"
$521,935
",CryCash,$0.113515,"
1304
",Low Vol,/currencies/crycash/,"4,597,936",16.76%,7.29%,CRC,20.43%
"
$514,216
",CryptoPing,$0.051669,"
1305
",Low Vol,/currencies/cryptoping/,"9,952,089",?,-11.60%,PING,-13.35%
"
$508,741
",Cryptonite,$0.000718,"
1306
",Low Vol,/currencies/cryptonite/,"708,506,520",0.57%,-10.60%,XCN,-13.43%
"
$499,046
",FORCE,$0.003552,"
1307
",Low Vol,/currencies/force/,"140,516,265",0.22%,-22.04%,FOR,-6.38%
"
$494,340
",Hush,$0.098797,"
1308
",Low Vol,/currencies/hush/,"5,003,613",-2.96%,-13.33%,HUSH,-2.38%
"
$492,387
",MarteXcoin,$0.158372,"
1309
",Low Vol,/currencies/martexcoin/,"3,109,058",0.22%,15.13%,MXT,32.37%
"
$490,812
",smARTOFGIVING,$0.103252,"
1310
",Low Vol,/currencies/smartofgiving/,"4,753,526",0.40%,-5.35%,AOG,-0.92%
"
$485,490
",FantasyGold,$0.045259,"
1311
",Low Vol,/currencies/fantasygold/,"10,726,996",0.22%,-21.57%,FGC,-8.06%
"
$484,942
",PiplCoin,$0.005812,"
1312
",Low Vol,/currencies/piplcoin/,"83,444,258",0.22%,-9.41%,PIPL,-11.07%
"
$470,153
",Argentum,$0.045201,"
1313
",Low Vol,/currencies/argentum/,"10,401,355",0.22%,3.40%,ARG,-0.66%
"
$456,800
",Photon,$0.000018,"
1314
",Low Vol,/currencies/photon/,"25,285,070,950",0.39%,-18.49%,PHO,-6.69%
"
$456,017
",Tattoocoin (S...,$0.005043,"
1315
",Low Vol,/currencies/tattoocoin/,"90,421,856",?,?,TSE,-0.82%
"
$453,157
",NEVERDIE,$0.011051,"
1316
",Low Vol,/currencies/neverdie/,"41,004,200",0.25%,2.39%,NDC,2.52%
"
$446,609
",Jury.Online T...,$0.049596,"
1317
",Low Vol,/currencies/jury-online-token/,"9,004,909",?,-14.19%,JOT,-1.19%
"
$444,963
",SHPING,$0.000581,"
1318
",Low Vol,/currencies/shping/,"765,650,109",0.31%,22.84%,SHPING,10.65%
"
$442,388
",Orbis Token,$0.023081,"
1319
",Low Vol,/currencies/orbis-token/,"19,166,752",0.44%,117.65%,OBT,-3.09%
"
$438,447
",CryptoCarbon,$0.017758,"
1320
",Low Vol,/currencies/cryptocarbon/,"24,690,718",-3.54%,29.54%,CCRB,-26.03%
"
$429,120
",Musiconomi,$0.015498,"
1321
",Low Vol,/currencies/musiconomi/,"27,689,568",0.22%,74.11%,MCI,45.40%
"
$425,760
",Condensate,$0.001227,"
1322
",Low Vol,/currencies/condensate/,"347,024,421",0.22%,-18.70%,RAIN,-0.94%
"
$422,744
",FlutterCoin,$0.000969,"
1323
",Low Vol,/currencies/fluttercoin/,"436,450,711",0.22%,-14.86%,FLT,-0.94%
"
$416,308
",Bridge Protocol,$0.001825,"
1324
",Low Vol,/currencies/bridge-protocol/,"228,097,040",-0.48%,16.05%,TOLL,5.91%
"
$408,981
",FundRequest,$0.009400,"
1325
",Low Vol,/currencies/fundrequest/,"43,509,086",0.25%,9.69%,FND,5.23%
"
$406,616
",WandX,$0.033209,"
1326
",Low Vol,/currencies/wandx/,"12,244,135",0.34%,2.87%,WAND,-4.82%
"
$404,965
",I0Coin,$0.019289,"
1327
",Low Vol,/currencies/i0coin/,"20,994,499",?,-5.75%,I0C,?
"
$402,616
",Advanced Inte...,$0.012490,"
1328
",Low Vol,/currencies/advanced-internet-blocks/,"32,234,319",0.18%,-12.11%,AIB,-3.71%
"
$400,612
",Ixcoin,$0.019049,"
1329
",Low Vol,/currencies/ixcoin/,"21,030,589",0.22%,-8.24%,IXC,-5.74%
"
$399,293
",EquiTrader,$0.035580,"
1330
",Low Vol,/currencies/equitrader/,"11,222,485",0.22%,-23.06%,EQT,?
"
$399,180
",Xenon,$0.001331,"
1331
",Low Vol,/currencies/xenon/,"300,000,000",-1.64%,-17.46%,XNN,2.37%
"
$389,652
",STRAKS,$0.043378,"
1332
",Low Vol,/currencies/straks/,"8,982,646",0.22%,-4.18%,STAK,-0.53%
"
$387,786
",Mercury Protocol,$0.002277,"
1333
",?,/currencies/mercury-protocol/,"170,309,625",?,?,GMT,?
"
$387,753
",Zennies,$0.000387,"
1334
",Low Vol,/currencies/zennies/,"1,000,812,836",0.22%,16.18%,ZENI,-0.94%
"
$382,998
",Etheriya,$0.242169,"
1335
",Low Vol,/currencies/etheriya/,"1,581,531",?,?,RIYA,?
"
$382,729
",Sexcoin,$0.002981,"
1336
",Low Vol,/currencies/sexcoin/,"128,405,895",?,?,SXC,?
"
$382,465
",Trollcoin,$0.000658,"
1337
",Low Vol,/currencies/trollcoin/,"581,453,341",0.22%,22.79%,TROLL,-4.01%
"
$381,573
",StarCredits,$0.084794,"
1338
",Low Vol,/currencies/starcredits/,"4,500,000",?,?,STRC,?
"
$381,184
",PopularCoin,$0.000099,"
1339
",Low Vol,/currencies/popularcoin/,"3,840,284,187",0.27%,-9.85%,POP,49.80%
"
$381,036
",Canada eCoin,$0.003911,"
1340
",Low Vol,/currencies/canada-ecoin/,"97,415,544",0.20%,-2.43%,CDN,3.24%
"
$374,845
",Digitalcoin,$0.012264,"
1341
",Low Vol,/currencies/digitalcoin/,"30,563,823",7.23%,20.36%,DGC,13.55%
"
$373,577
",Woodcoin,$0.046493,"
1342
",Low Vol,/currencies/woodcoin/,"8,035,193",0.22%,-2.83%,LOG,-1.08%
"
$370,572
",IncaKoin,$0.000021,"
1343
",Low Vol,/currencies/incakoin/,"17,937,725,045",-1.01%,22.70%,NKA,-65.79%
"
$367,366
",HireMatch,$0.011395,"
1344
",Low Vol,/currencies/hirematch/,"32,238,260",?,?,HIRE,-0.10%
"
$362,146
",OP Coin,$0.000195,"
1345
",Low Vol,/currencies/op-coin/,"1,858,984,784",-1.26%,-2.29%,OPC,-20.54%
"
$358,716
",NuShares,$0.000129,"
1346
",Low Vol,/currencies/nushares/,"2,777,600,756",0.22%,20.70%,NSR,-0.94%
"
$357,096
",WomenCoin,$0.000007,"
1347
",Low Vol,/currencies/women/,"48,459,472,454",0.46%,?,WOMEN,-0.15%
"
$350,126
",QubitCoin,$0.001041,"
1348
",Low Vol,/currencies/qubitcoin/,"336,344,967",?,-2.10%,Q2C,-0.20%
"
$349,071
",KanadeCoin,$0.000064,"
1349
",Low Vol,/currencies/kanadecoin/,"5,471,056,500",-2.97%,-3.04%,KNDC,-0.86%
"
$347,425
",DigitalPrice,$0.017564,"
1350
",Low Vol,/currencies/digitalprice/,"19,780,674",0.22%,-6.83%,DP,-11.23%
"
$346,452
",Vsync,$0.002158,"
1351
",Low Vol,/currencies/vsync-vsx/,"160,559,294",1.02%,-22.56%,VSX,-8.89%
"
$345,259
",SmileyCoin,$0.000013,"
1352
",Low Vol,/currencies/smileycoin/,"25,960,250,000",0.56%,-8.99%,SMLY,0.96%
"
$340,702
",MAZA,$0.000323,"
1353
",Low Vol,/currencies/mazacoin/,"1,055,345,280",?,?,MAZA,?
"
$337,781
",Helleniccoin,$0.004972,"
1354
",Low Vol,/currencies/helleniccoin/,"67,934,884",0.22%,8.19%,HNC,11.35%
"
$337,349
",TagCoin,$0.052433,"
1355
",Low Vol,/currencies/tagcoin/,"6,433,866",0.22%,-13.85%,TAG,-0.95%
"
$333,519
",Decentralized...,$0.006754,"
1356
",Low Vol,/currencies/decentralized-machine-learning/,"49,383,291",0.25%,-10.40%,DML,?
"
$326,168
",Bitcloud,$0.012517,"
1357
",Low Vol,/currencies/bitcloud/,"26,057,206",-6.09%,-20.27%,BTDX,-3.19%
"
$318,172
",bitSilver,$14.62,"
1358
",Low Vol,/currencies/bitsilver/,"21,761",-0.43%,1.45%,BITSILVER,13.60%
"
$317,941
",FujiCoin,$0.000187,"
1359
",Low Vol,/currencies/fujicoin/,"1,696,497,219",0.22%,-6.94%,FJC,-4.27%
"
$317,764
",UltraCoin,$0.006651,"
1360
",Low Vol,/currencies/ultracoin/,"47,776,744",0.22%,-8.69%,UTC,-1.90%
"
$315,414
",Bitzeny,$0.004171,"
1361
",Low Vol,/currencies/bitzeny/,"75,614,500",1.79%,-0.24%,ZNY,5.77%
"
$313,953
",DaTa eXchange,$0.014206,"
1362
",Low Vol,/currencies/data-exchange/,"22,099,932",0.22%,-14.03%,DTX,-12.13%
"
$308,743
",Fabric Token,$0.012554,"
1363
",Low Vol,/currencies/fabric-token/,"24,593,615",0.23%,1.71%,FT,-1.84%
"
$301,915
",DCORP Utility,$0.085519,"
1364
",Low Vol,/currencies/drp-utility/,"3,530,373",0.23%,-24.19%,DRPU,-12.76%
"
$293,870
",Magnet,$0.008181,"
1365
",Low Vol,/currencies/magnet/,"35,920,452",0.69%,-9.78%,MAG,-11.30%
"
$293,341
",Growers Inter...,$0.245055,"
1366
",Low Vol,/currencies/growers-international/,"1,197,045",0.22%,-23.67%,GRWI,-4.67%
"
$291,443
",bitBTC,$6493.32,"
1367
",Low Vol,/currencies/bitbtc/,44.8835,-0.62%,-0.51%,BITBTC,-3.03%
"
$284,137
",Piggycoin,$0.000579,"
1368
",Low Vol,/currencies/piggycoin/,"491,052,496",?,1.50%,PIGGY,?
"
$283,808
",Manna,$0.000968,"
1369
",Low Vol,/currencies/manna/,"293,070,514",0.22%,-3.03%,MANNA,-0.93%
"
$280,941
",LanaCoin,$0.000289,"
1370
",Low Vol,/currencies/lanacoin/,"973,415,602",0.22%,-9.43%,LANA,-11.45%
"
$275,319
",Dashcoin,$0.015665,"
1371
",Low Vol,/currencies/dashcoin/,"17,574,970",0.05%,-6.40%,DSH,-1.71%
"
$265,447
",Truckcoin,$0.001227,"
1372
",Low Vol,/currencies/truckcoin/,"216,357,734",0.22%,-16.08%,TRK,-5.90%
"
$261,534
",FirstCoin,$0.008380,"
1373
",Low Vol,/currencies/firstcoin/,"31,207,528",-1.50%,4.05%,FRST,5.14%
"
$261,357
",Blakecoin,$0.013354,"
1374
",Low Vol,/currencies/blakecoin/,"19,571,935",0.22%,-2.82%,BLC,-2.92%
"
$258,123
",Billionaire T...,$0.078978,"
1375
",Low Vol,/currencies/billionaire-token/,"3,268,274",0.23%,38.13%,XBL,-11.31%
"
$256,526
",Opal,$0.016934,"
1376
",Low Vol,/currencies/opal/,"15,148,651",?,-3.94%,OPAL,-0.47%
"
$256,200
",Moin,$0.032351,"
1377
",Low Vol,/currencies/moin/,"7,919,352",1.57%,-5.47%,MOIN,5.31%
"
$253,793
",HoboNickels,$0.003956,"
1378
",Low Vol,/currencies/hobonickels/,"64,151,405",?,?,HBN,?
"
$249,413
",UnbreakableCoin,$0.109481,"
1379
",?,/currencies/unbreakablecoin/,"2,278,150",?,?,UNB,?
"
$245,834
",TittieCoin,$0.000195,"
1380
",Low Vol,/currencies/tittiecoin/,"1,259,816,434",?,46.82%,TTC,-0.10%
"
$239,691
",EBCH,$0.025814,"
1381
",?,/currencies/ebitcoin-cash/,"9,285,500",?,?,EBCH,?
"
$235,123
",Ignition,$0.246616,"
1382
",Low Vol,/currencies/ignition/,"953,397",-1.61%,-19.31%,IC,-6.74%
"
$234,727
",WELL,$0.003616,"
1383
",Low Vol,/currencies/well/,"64,911,831",?,-30.72%,WELL,-27.33%
"
$230,584
",Skeincoin,$0.017091,"
1384
",Low Vol,/currencies/skeincoin/,"13,491,388",0.38%,-18.55%,SKC,-15.43%
"
$229,577
",MagicCoin,$0.030608,"
1385
",Low Vol,/currencies/magiccoin/,"7,500,637",0.22%,-24.50%,MAGE,-1.93%
"
$228,739
",Bitcoin W Spe...,$0.002186,"
1386
",Low Vol,/currencies/bitcoin-w-spectrum/,"104,627,549",0.22%,22.69%,BWS,89.98%
"
$223,828
",Origami,$0.052966,"
1387
",Low Vol,/currencies/origami/,"4,225,879",10.35%,-4.25%,ORI,6.39%
"
$223,694
",Synergy,$0.054887,"
1388
",Low Vol,/currencies/synergy/,"4,075,532",0.22%,-7.94%,SNRG,-0.94%
"
$222,529
",Niobio Cash,$0.002002,"
1389
",Low Vol,/currencies/niobio-cash/,"111,166,077",-0.76%,3.03%,NBR,1.94%
"
$221,502
",SURETY,$0.009675,"
1390
",Low Vol,/currencies/surety/,"22,894,952",0.76%,7.67%,SURE,16.23%
"
$219,765
",Elementrem,$0.008394,"
1391
",Low Vol,/currencies/elementrem/,"26,179,721",0.22%,-5.02%,ELE,-0.94%
"
$219,030
",Bitcurrency,$0.001291,"
1392
",Low Vol,/currencies/bitcurrency/,"169,598,616",0.22%,14.27%,BTCR,?
"
$217,769
",vSlice,$0.006522,"
1393
",Low Vol,/currencies/vslice/,"33,390,496",0.22%,-47.04%,VSL,-11.46%
"
$216,188
",bitGold,$1140.92,"
1394
",Low Vol,/currencies/bitgold/,189,0.09%,-6.01%,BITGOLD,-4.27%
"
$215,730
",Startcoin,$0.004786,"
1395
",Low Vol,/currencies/startcoin/,"45,079,785",-0.14%,-1.48%,START,5.27%
"
$215,709
",Elcoin,$0.019244,"
1396
",Low Vol,/currencies/elcoin-el/,"11,208,967",3.84%,5.88%,EL,4.31%
"
$214,538
",EDRCoin,$0.076971,"
1397
",Low Vol,/currencies/edrcoin/,"2,787,253",-0.07%,-0.85%,EDRC,-3.34%
"
$212,975
",Linx,$0.007029,"
1398
",Low Vol,/currencies/linx/,"30,299,328",0.21%,1.39%,LINX,-8.15%
"
$212,412
",Digiwage,$0.005166,"
1399
",Low Vol,/currencies/digiwage/,"41,118,631",0.31%,-18.70%,WAGE,-8.06%
"
$212,324
",Freicoin,$0.006716,"
1400
",Low Vol,/currencies/freicoin/,"31,616,507",0.22%,-32.63%,FRC,0.02%
"
$210,440
",Bitcoin Scrypt,$0.011946,"
1401
",Low Vol,/currencies/bitcoin-scrypt/,"17,615,950",0.22%,9.03%,BTCS,-1.20%
"
$210,207
",HOdlcoin,$0.000904,"
1402
",Low Vol,/currencies/hodlcoin/,"232,524,610",0.22%,-28.22%,HODL,-0.94%
"
$209,558
",Netko,$0.032609,"
1403
",Low Vol,/currencies/netko/,"6,426,315",0.22%,11.31%,NETKO,-1.69%
"
$209,499
",Tidex Token,$0.022041,"
1404
",Low Vol,/currencies/tidex-token/,"9,504,998",0.16%,-7.58%,TDX,-8.70%
"
$207,464
",InsaneCoin,$0.009040,"
1405
",Low Vol,/currencies/insanecoin-insn/,"22,948,980",-1.19%,-5.17%,INSN,-0.42%
"
$205,054
",Unitus,$0.003229,"
1406
",Low Vol,/currencies/unitus/,"63,510,745",0.22%,-24.80%,UIS,-9.54%
"
$204,452
",SGPay,$0.102226,"
1407
",Low Vol,/currencies/sgpay/,"2,000,000",0.25%,16.81%,SGP,8.30%
"
$202,905
",FundYourselfNow,$0.231227,"
1408
",Low Vol,/currencies/fundyourselfnow/,"877,515",?,?,FYN,?
"
$202,647
",Fastcoin,$0.001291,"
1409
",Low Vol,/currencies/fastcoin/,"156,913,424",0.31%,-5.64%,FST,-0.94%
